feature,timestamp,Max-mag,Max-x,Max-y,Max-z,Mean-mag,Mean-x,Mean-y,Mean-z,Min-mag,Min-x,Min-y,Min-z,Std-mag,Std-x,Std-y,Std-z,label
1881,1131600,0.468953692,0.284823285,0.747093023,0.205729167,0.738717821,0.58204757,0.943010162,0.378357807,0.71969871,0.578846154,0.836734694,0.610337972,0.331591429,0.159920264,0.572027228,0.209878873,4
1882,1132200,0.468953692,0.25987526,0.747093023,0.205729167,0.732606456,0.584529473,0.930170283,0.374900891,0.728959229,0.578846154,0.836734694,0.610337972,0.314270481,0.157636431,0.535348222,0.206322845,4
1883,1132800,0.359696589,0.25987526,0.688953488,0.236979167,0.735105199,0.572554292,0.941179163,0.382005011,0.728959229,0.578846154,0.836734694,0.610337972,0.303835717,0.15894599,0.552336793,0.20801593,4
1884,1133400,0.359696589,0.295218295,0.688953488,0.236979167,0.740778872,0.580041365,0.942506637,0.388728553,0.743391186,0.578846154,0.865889213,0.618290258,0.304346053,0.166886291,0.562516083,0.205033799,4
1885,1134000,0.359696589,0.295218295,0.688953488,0.236979167,0.745548505,0.600868666,0.919069853,0.414290698,0.743391186,0.586538462,0.852769679,0.618290258,0.306102444,0.177450741,0.535738743,0.208827034,4
1886,1134600,0.344688325,0.295218295,0.688953488,0.236979167,0.742982709,0.592885212,0.916575117,0.420982525,0.743947841,0.586538462,0.852769679,0.618290258,0.300943755,0.177895849,0.52057613,0.206378752,4
1887,1135200,0.344688325,0.295218295,0.688953488,0.240885417,0.747867664,0.591602896,0.909434221,0.451841045,0.743947841,0.586538462,0.852769679,0.618290258,0.31124778,0.170949365,0.519050651,0.207857482,4
1888,1135800,0.344688325,0.295218295,0.61627907,0.240885417,0.74148651,0.586518025,0.902444792,0.448176065,0.739009927,0.6,0.852769679,0.636182903,0.315086064,0.174769844,0.513816056,0.204453783,4
1889,1136400,0.368417217,0.274428274,0.779069767,0.240885417,0.742255283,0.579131334,0.90799231,0.452063049,0.709604534,0.6,0.833819242,0.636182903,0.32792717,0.177720486,0.533957134,0.206917238,4
1890,1137000,0.368417217,0.264033264,0.779069767,0.240885417,0.736781415,0.54237849,0.928133297,0.451428753,0.709604534,0.6,0.833819242,0.636182903,0.329102622,0.161410985,0.573029338,0.215159682,4
1891,1137600,0.368417217,0.264033264,0.779069767,0.247395833,0.736620342,0.540268873,0.927149135,0.454885668,0.709604534,0.6,0.829446064,0.636182903,0.340585189,0.164303183,0.594110945,0.222434011,4
1892,1138200,0.368417217,0.264033264,0.779069767,0.247395833,0.730765364,0.5336091,0.923853337,0.448542704,0.709604534,0.6,0.829446064,0.636182903,0.335003271,0.171239043,0.604331758,0.217519796,4
1893,1138800,0.368417217,0.264033264,0.779069767,0.247395833,0.740652327,0.553940021,0.912295157,0.473597412,0.709604534,0.6,0.829446064,0.602385686,0.324410626,0.159666989,0.576441654,0.233878974,4
1894,1139400,0.367036878,0.251559252,0.73255814,0.247395833,0.734575613,0.549079628,0.901126064,0.477688624,0.721207554,0.6,0.829446064,0.602385686,0.29568669,0.157079692,0.539458019,0.225715709,4
1895,1140000,0.367036878,0.251559252,0.73255814,0.247395833,0.742158653,0.559105646,0.909999703,0.476518206,0.721207554,0.642307692,0.829446064,0.602385686,0.298282184,0.132173491,0.538198348,0.222086984,4
1896,1140600,0.43430664,0.251559252,0.781976744,0.236979167,0.746796014,0.552326784,0.93037627,0.4686499,0.728534825,0.625,0.855685131,0.602385686,0.303176416,0.14373873,0.558932892,0.22872599,4
1897,1141200,0.43430664,0.239085239,0.781976744,0.350260417,0.740900989,0.52417787,0.933122768,0.482318988,0.716159386,0.576923077,0.857142857,0.602385686,0.322583048,0.157463674,0.578188148,0.24781475,4
1898,1141800,0.43430664,0.293139293,0.781976744,0.350260417,0.737758023,0.527218201,0.93028472,0.471599378,0.716159386,0.576923077,0.82361516,0.592445328,0.346182805,0.175322563,0.586931006,0.25098114,4
1899,1142400,0.43430664,0.293139293,0.781976744,0.350260417,0.738942816,0.523350569,0.93419848,0.47483429,0.716159386,0.576923077,0.82361516,0.592445328,0.352801324,0.182628472,0.59011837,0.246790222,4
1900,1143000,0.440139652,0.293139293,0.781976744,0.350260417,0.718011776,0.5085212,0.926439623,0.434556468,0.686660693,0.576923077,0.82361516,0.560636183,0.369418675,0.187622206,0.595376584,0.279251782,4
1901,1143600,0.440139652,0.293139293,0.770348837,0.350260417,0.733795909,0.511623578,0.930238945,0.479876946,0.686660693,0.576923077,0.820699708,0.560636183,0.371653235,0.200096013,0.557285981,0.283313685,4
1902,1144200,0.440139652,0.293139293,0.700581395,0.287760417,0.74006479,0.524777663,0.931268882,0.482604421,0.686660693,0.607692308,0.820699708,0.560636183,0.358074136,0.194744821,0.526760716,0.270781175,4
1903,1144800,0.440139652,0.274428274,0.700581395,0.287760417,0.741534267,0.529327818,0.937997803,0.470996797,0.686660693,0.607692308,0.820699708,0.560636183,0.34810284,0.186972431,0.520006583,0.255693745,4
1904,1145400,0.440139652,0.274428274,0.700581395,0.287760417,0.743907629,0.532037229,0.936464341,0.477847198,0.686660693,0.607692308,0.820699708,0.560636183,0.336598618,0.189387083,0.507478043,0.257323378,4
1905,1146000,0.42765976,0.274428274,0.691860465,0.23828125,0.753793089,0.541116856,0.940172114,0.494370619,0.727680809,0.607692308,0.820699708,0.65805169,0.312281909,0.181302701,0.485952875,0.227031684,4
1906,1146600,0.337708997,0.338877339,0.691860465,0.23828125,0.736289104,0.545997932,0.917215966,0.463194951,0.727680809,0.6,0.857142857,0.65805169,0.295419747,0.18652488,0.484650013,0.210730844,4
1907,1147200,0.319564391,0.338877339,0.63372093,0.216145833,0.730181534,0.555171751,0.912832794,0.436622174,0.727680809,0.6,0.857142857,0.65805169,0.285707686,0.166751745,0.485318249,0.19196587,4
1908,1147800,0.35887642,0.338877339,0.63372093,0.216145833,0.724191711,0.547466391,0.917444841,0.418857632,0.727680809,0.571153846,0.841107872,0.602385686,0.300478783,0.178449849,0.491809286,0.201589487,4
1909,1148400,0.367166751,0.338877339,0.63372093,0.24609375,0.723397149,0.531913133,0.92701181,0.422219403,0.727680809,0.571153846,0.83090379,0.562624254,0.317725882,0.164986774,0.522094616,0.216996116,4
1910,1149000,0.386314044,0.338877339,0.639534884,0.24609375,0.732509507,0.546452947,0.932916781,0.423868574,0.710044213,0.571153846,0.83090379,0.562624254,0.343078953,0.174501642,0.545754454,0.219440954,4
1911,1149600,0.386314044,0.257796258,0.639534884,0.24609375,0.737179847,0.547673216,0.940561201,0.426437474,0.710044213,0.555769231,0.83090379,0.562624254,0.335189036,0.186810257,0.514960692,0.219843969,4
1912,1150200,0.396929908,0.257796258,0.639534884,0.25390625,0.749298936,0.572016546,0.950700357,0.416986458,0.710044213,0.555769231,0.83090379,0.562624254,0.347169384,0.19507169,0.541692443,0.245505712,4
1913,1150800,0.396929908,0.295218295,0.639534884,0.25390625,0.756111123,0.583433299,0.9429415,0.437157084,0.710044213,0.555769231,0.83090379,0.562624254,0.330405576,0.20520794,0.530023882,0.228519311,4
1914,1151400,0.396929908,0.295218295,0.639534884,0.274739583,0.752690914,0.602732333,0.932042537,0.415812403,0.710044213,0.555769231,0.833819242,0.604373757,0.334126091,0.189743548,0.535243857,0.228642221,4
1915,1152000,0.396929908,0.295218295,0.639534884,0.274739583,0.748667124,0.592740434,0.924562849,0.427547493,0.732311623,0.555769231,0.846938776,0.604373757,0.310369291,0.204470761,0.511756268,0.228433429,4
1916,1152600,0.396929908,0.295218295,0.639534884,0.274739583,0.749174114,0.590961737,0.925638561,0.430370112,0.732311623,0.615384615,0.846938776,0.604373757,0.320091988,0.168145586,0.545666497,0.230288102,4
1917,1153200,0.377324276,0.295218295,0.639534884,0.274739583,0.745024574,0.572802482,0.910715921,0.465351559,0.732311623,0.615384615,0.846938776,0.630218688,0.316213592,0.187755195,0.523197954,0.239641094,4
1918,1153800,0.377324276,0.303534304,0.715116279,0.283854167,0.74859645,0.557476732,0.909777534,0.499476705,0.732311623,0.613461538,0.841107872,0.630218688,0.316414425,0.182787979,0.556137743,0.264488795,4
1919,1154400,0.377324276,0.303534304,0.715116279,0.283854167,0.757297082,0.563743537,0.911745857,0.518378738,0.733253967,0.613461538,0.841107872,0.650099404,0.310074646,0.184228854,0.539400809,0.250984401,4
1920,1155000,0.377324276,0.303534304,0.715116279,0.283854167,0.76058322,0.565315408,0.913302206,0.524785132,0.733253967,0.613461538,0.841107872,0.650099404,0.305383409,0.178641588,0.554212441,0.247623901,4
1921,1155600,0.359769014,0.303534304,0.715116279,0.283854167,0.751748291,0.565708376,0.900508102,0.513558086,0.733253967,0.613461538,0.839650146,0.64612326,0.316518184,0.179959727,0.568219671,0.259059405,4
1922,1156200,0.359769014,0.303534304,0.715116279,0.283854167,0.751979466,0.562564633,0.911471208,0.501538169,0.734622731,0.613461538,0.820699708,0.64612326,0.306571147,0.174087589,0.570193311,0.237694834,4
1923,1156800,0.357801311,0.299376299,0.674418605,0.268229167,0.723951058,0.537745605,0.894168269,0.468427896,0.722347837,0.65,0.820699708,0.64612326,0.309044282,0.167745333,0.529929791,0.207779508,4
1924,1157400,0.370615506,0.299376299,0.674418605,0.268229167,0.720130854,0.543474664,0.897555617,0.440804288,0.722347837,0.553846154,0.820699708,0.64612326,0.306647645,0.198216806,0.532093044,0.203563915,4
1925,1158000,0.422766959,0.299376299,0.703488372,0.333333333,0.731557894,0.544219235,0.914515243,0.451650756,0.722347837,0.553846154,0.820699708,0.574552684,0.317996993,0.191940885,0.556062089,0.230274274,4
1926,1158600,0.532785418,0.311850312,0.703488372,0.354166667,0.750767519,0.563081169,0.920825337,0.480922728,0.722347837,0.553846154,0.820699708,0.574552684,0.37111132,0.222573904,0.582035314,0.274713472,4
1927,1159200,0.532785418,0.311850312,0.703488372,0.354166667,0.750948869,0.556318511,0.931749519,0.473660842,0.722347837,0.553846154,0.825072886,0.574552684,0.378840176,0.213229532,0.597161285,0.271112596,4
1928,1159800,0.532785418,0.311850312,0.703488372,0.354166667,0.77647784,0.592244054,0.948732033,0.483555866,0.744689345,0.553846154,0.825072886,0.574552684,0.377774192,0.205400064,0.630069604,0.292727079,4
1929,1160400,0.532785418,0.311850312,0.703488372,0.354166667,0.775824673,0.579172699,0.9429415,0.509688878,0.743722013,0.601923077,0.825072886,0.574552684,0.388911668,0.186364722,0.6310574,0.298237516,4
1930,1161000,0.532785418,0.311850312,0.880813953,0.354166667,0.753027919,0.569948294,0.917078641,0.485014747,0.703245389,0.601923077,0.772594752,0.660039761,0.415530312,0.182278768,0.65596414,0.291641335,4
1931,1161600,0.505689203,0.363825364,0.880813953,0.295572917,0.741475212,0.559234747,0.920031127,0.455012527,0.703245389,0.601923077,0.772594752,0.648111332,0.367363906,0.174234006,0.642276605,0.253405263,4
1932,1162200,0.505689203,0.363825364,0.880813953,0.295572917,0.736041792,0.562399173,0.904673624,0.456883702,0.703245389,0.605769231,0.772594752,0.638170974,0.359081187,0.163975716,0.62215626,0.255754016,4
1933,1162800,0.505689203,0.363825364,0.880813953,0.295572917,0.726971318,0.551654141,0.906061014,0.438441433,0.703245389,0.605769231,0.772594752,0.638170974,0.350640881,0.163444709,0.612080751,0.244930993,4
1934,1163400,0.505689203,0.363825364,0.880813953,0.295572917,0.726005589,0.534808687,0.913508194,0.446005518,0.703245389,0.605769231,0.772594752,0.638170974,0.324720305,0.169021769,0.612122795,0.238409575,4
1935,1164000,0.433542241,0.363825364,0.74127907,0.235677083,0.744619068,0.553795243,0.926302298,0.464780692,0.689889106,0.605769231,0.790087464,0.638170974,0.329764985,0.187630905,0.567533828,0.237390739,4
1936,1164600,0.433542241,0.295218295,0.706395349,0.279947917,0.747991744,0.544074457,0.926782935,0.490152548,0.689889106,0.613461538,0.826530612,0.638170974,0.330149333,0.176424924,0.551879607,0.236853438,4
1937,1165200,0.433542241,0.295218295,0.706395349,0.279947917,0.752012833,0.550754912,0.928133297,0.492340871,0.689889106,0.613461538,0.826530612,0.598409543,0.333547082,0.178829948,0.554269482,0.249524289,4
1938,1165800,0.433542241,0.295218295,0.671511628,0.28515625,0.759893867,0.553009307,0.930170283,0.513018934,0.689889106,0.623076923,0.819241983,0.598409543,0.333583641,0.189883438,0.557156048,0.247275449,4
1939,1166400,0.433542241,0.295218295,0.671511628,0.28515625,0.73451957,0.565915202,0.881625927,0.48536361,0.689889106,0.623076923,0.819241983,0.598409543,0.349803848,0.172748498,0.546069148,0.25551849,4
1940,1167000,0.380386227,0.286902287,0.671511628,0.28515625,0.722671328,0.557600827,0.88022979,0.45720085,0.709669454,0.611538462,0.819241983,0.598409543,0.322340327,0.176589511,0.546586434,0.252907243,4
1941,1167600,0.340792306,0.282744283,0.636627907,0.28515625,0.71501561,0.553216132,0.887508011,0.425073737,0.709669454,0.580769231,0.819241983,0.58250497,0.31531429,0.168595801,0.550354517,0.245346057,4
1942,1168200,0.340792306,0.299376299,0.636627907,0.28515625,0.724762128,0.559689762,0.908678934,0.415242143,0.709669454,0.580769231,0.819241983,0.58250497,0.340612759,0.182674078,0.587330011,0.242124533,4
1943,1168800,0.35759831,0.299376299,0.75872093,0.235677083,0.716624842,0.54893485,0.905703561,0.407250008,0.709669454,0.580769231,0.819241983,0.58250497,0.32720568,0.161537243,0.584615075,0.229296137,4
1944,1169400,0.35759831,0.299376299,0.75872093,0.236979167,0.735913254,0.552368149,0.939599927,0.414702991,0.727085057,0.580769231,0.835276968,0.566600398,0.325152776,0.173330041,0.579832822,0.24165649,4
1945,1170000,0.35759831,0.299376299,0.75872093,0.236979167,0.738131052,0.550863199,0.93784692,0.427653546,0.729327495,0.580769231,0.83819242,0.566600398,0.317856045,0.168234762,0.575243321,0.233490866,4
1946,1170600,0.35759831,0.299376299,0.75872093,0.236979167,0.72972981,0.552761117,0.9226403,0.420823951,0.710260045,0.626923077,0.835276968,0.566600398,0.323713715,0.156133502,0.567394765,0.23380708,4
1947,1171200,0.35759831,0.268191268,0.75872093,0.236979167,0.715775923,0.544570838,0.902087339,0.417430465,0.710260045,0.626923077,0.835276968,0.566600398,0.305280977,0.163093763,0.525979351,0.224913348,4
1948,1171800,0.309766482,0.268191268,0.604651163,0.236979167,0.715100204,0.552554292,0.904810949,0.39989217,0.710260045,0.626923077,0.835276968,0.566600398,0.306980954,0.1535273,0.514661376,0.230200247,4
1949,1172400,0.309766482,0.241164241,0.720930233,0.2109375,0.717391484,0.554126163,0.911928957,0.394088357,0.710260045,0.626923077,0.835276968,0.5944334,0.318227523,0.163869957,0.529541351,0.218002185,4
1950,1173000,0.361749225,0.239085239,0.720930233,0.2109375,0.718015858,0.546349535,0.915384967,0.401763344,0.710260045,0.607692308,0.835276968,0.5944334,0.311414365,0.151650198,0.535707477,0.209040135,4
1951,1173600,0.361749225,0.239085239,0.720930233,0.2109375,0.720697778,0.558986556,0.913164881,0.397291554,0.742538999,0.607692308,0.862973761,0.5944334,0.300482427,0.165850379,0.495786568,0.212795829,4
1952,1174200,0.361749225,0.239085239,0.720930233,0.2109375,0.715440256,0.556295721,0.917554614,0.375884455,0.727672646,0.607692308,0.83090379,0.5944334,0.300208951,0.147942201,0.504588753,0.205140586,4
1953,1174800,0.361749225,0.239085239,0.720930233,0.2109375,0.69756845,0.545915202,0.902041564,0.353239669,0.700723499,0.607692308,0.83090379,0.610337972,0.308221426,0.155104079,0.498378421,0.205596346,4
1954,1175400,0.361749225,0.230769231,0.593023256,0.208333333,0.687349163,0.528728025,0.915384967,0.320509974,0.691827156,0.590384615,0.83090379,0.610337972,0.317694296,0.144351404,0.504721943,0.197158699,4
1955,1176000,0.344277695,0.230769231,0.593023256,0.208333333,0.677938424,0.527755946,0.914080381,0.291776347,0.691827156,0.590384615,0.816326531,0.610337972,0.313652709,0.143777452,0.474462666,0.1863306,4
1956,1176600,0.344277695,0.214137214,0.593023256,0.192708333,0.661224013,0.508872802,0.905589124,0.273159748,0.691827156,0.590384615,0.816326531,0.580516899,0.312288685,0.13013412,0.510308024,0.169610808,4
1957,1177200,0.344277695,0.214137214,0.593023256,0.192708333,0.65398453,0.503061013,0.903941225,0.25863436,0.677847363,0.590384615,0.816326531,0.580516899,0.325263968,0.127516358,0.517864614,0.180171731,4
1958,1177800,0.344277695,0.214137214,0.593023256,0.192708333,0.666535545,0.499338159,0.928476609,0.267768228,0.677847363,0.582692308,0.816326531,0.580516899,0.340611296,0.141969248,0.531378495,0.179744247,4
1959,1178400,0.344277695,0.214137214,0.593023256,0.192708333,0.654839243,0.498676319,0.909296896,0.258792934,0.677847363,0.582692308,0.816326531,0.580516899,0.32066608,0.134988964,0.521440779,0.176344315,4
1960,1179000,0.346531057,0.241164241,0.622093023,0.19921875,0.649264054,0.504798345,0.902705301,0.240652057,0.677847363,0.582692308,0.822157434,0.580516899,0.34302338,0.138753359,0.557813197,0.181749672,4
1961,1179600,0.537184663,0.257796258,0.700581395,0.248697917,0.675000151,0.503826267,0.941614025,0.268561099,0.677847363,0.534615385,0.822157434,0.596421471,0.382815387,0.162706486,0.584632656,0.204026354,4
